,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%
2205,7201800300,20140909T000000,397500.0,3,1.75,1300,8480,1.0,0,0,3,7,1300.0,0,1969,0,98052,47.6991,-122.13,1740,7280,675000.0,Buy_SRP,41.11111111111111,277500.0,69.81132075471699
2206,7224500300,20150325T000000,221000.0,3,1.0,1240,5250,1.5,0,0,4,6,1240.0,0,1904,0,98055,47.4917,-122.206,1240,5250,288000.0,Buy,23.263888888888886,67000.0,30.316742081447966
2207,3876312350,20141202T000000,466000.0,4,2.25,2170,8050,1.0,0,0,3,7,1220.0,950,1976,0,98072,47.7354,-122.174,1820,7700,514500.0,Buy,9.42662779397473,48500.0,10.407725321888407
2208,853000261,20140619T000000,197500.0,3,1.0,1330,5412,2.0,0,0,5,7,1330.0,0,1905,0,98022,47.2053,-121.993,1710,10825,243950.0,Buy,19.04078704652593,46450.0,23.518987341772156
2209,7165700110,20150507T000000,280000.0,3,3.0,1390,1080,2.0,0,0,3,7,1140.0,250,2006,0,98118,47.5325,-122.282,1450,1461,360250.0,Buy,22.276197085357385,80250.0,28.660714285714285
2210,5708500208,20141003T000000,412000.0,2,1.5,1240,3873,1.0,0,0,4,6,860.0,380,1909,0,98116,47.5752,-122.388,1240,4336,576750.0,Buy_SRP,28.565236237537928,164750.0,39.9878640776699
2211,5014000215,20140818T000000,454000.0,2,1.0,880,6731,1.0,0,0,4,7,880.0,0,1950,0,98116,47.5694,-122.395,1240,6731,576750.0,Buy,21.28305158214131,122750.0,27.037444933920707
2212,5595900090,20140609T000000,250000.0,5,1.5,2520,5753,1.5,0,0,4,7,1510.0,1010,1928,0,98022,47.2058,-121.997,1620,6875,282000.0,Buy,11.34751773049646,32000.0,12.79999999999999
2213,3546000490,20141007T000000,290000.0,3,1.75,2060,7251,1.0,0,0,3,7,1350.0,710,1987,0,98030,47.3569,-122.175,1520,7582,298950.0,Buy,2.9938116741930143,8950.0,3.086206896551724
2214,423049067,20150205T000000,160000.0,2,1.0,930,7742,1.0,0,0,3,6,930.0,0,1933,0,98168,47.507,-122.302,2240,8723,237000.0,Buy_SRP,32.48945147679325,77000.0,48.12499999999999
2215,3226049184,20150327T000000,325000.0,2,1.0,1060,6050,1.0,0,0,3,7,940.0,120,1939,0,98125,47.7028,-122.321,1540,5279,416000.0,Buy,21.875,91000.0,28.000000000000004
2216,5381000082,20150108T000000,185000.0,2,1.0,670,6750,1.0,0,0,4,5,670.0,0,1947,0,98188,47.4521,-122.283,1700,11520,255000.0,Buy_SRP,27.450980392156865,70000.0,37.83783783783783
2217,475000750,20140925T000000,477000.0,3,2.0,1750,4990,1.0,0,0,3,7,950.0,800,1916,0,98107,47.6667,-122.361,1700,5000,517475.0,Buy,7.821633895357261,40475.0,8.48532494758909
2218,1900000195,20140630T000000,100000.0,2,1.0,930,7623,1.0,0,0,2,6,930.0,0,1942,0,98166,47.467,-122.349,1300,7641,218187.5,Buy_SRP,54.16786021197364,118187.5,118.18749999999997
2219,7460000015,20140620T000000,203000.0,3,1.0,1150,7156,1.0,0,0,4,6,1150.0,0,1953,0,98168,47.4864,-122.317,1210,7156,239950.0,Buy,15.399041466972285,36950.0,18.201970443349747
2220,7202340820,20141028T000000,599000.0,4,2.5,2480,5000,2.0,0,0,3,7,2480.0,0,2004,0,98053,47.6811,-122.035,2410,5000,615000.0,Buy,2.601626016260161,16000.0,2.6711185308847973
2221,5393601690,20140720T000000,370000.0,4,1.0,1310,6000,1.5,0,0,3,7,1310.0,0,1940,0,98144,47.5822,-122.295,1630,6000,402300.5,Buy,8.02894850988254,32300.5,8.729864864864867
2222,7686203275,20150227T000000,140000.0,3,1.0,1240,8000,1.0,0,0,4,6,1040.0,200,1954,0,98198,47.4204,-122.316,1240,8000,265000.0,Buy_SRP,47.16981132075472,125000.0,89.28571428571428
2223,597000195,20150203T000000,527200.0,3,1.75,1460,4000,1.0,0,2,4,7,730.0,730,1929,0,98144,47.5768,-122.307,1360,4000,540000.0,Buy,2.370370370370367,12800.0,2.427921092564489
2224,3336001911,20140728T000000,319000.0,2,1.0,960,4400,1.0,0,0,4,7,960.0,0,1951,0,98118,47.5269,-122.264,1520,5000,397500.0,Buy,19.74842767295597,78500.0,24.608150470219424
2225,7345310100,20141208T000000,238000.0,4,1.75,1650,6900,1.0,0,0,3,7,910.0,740,1978,1993,98002,47.2802,-122.211,1540,7645,265000.0,Buy,10.188679245283016,27000.0,11.344537815126055
2226,9478500590,20150408T000000,302500.0,3,2.5,1690,4476,2.0,0,0,3,7,1690.0,0,2008,0,98042,47.3663,-122.114,2250,4488,309000.0,Buy,2.1035598705501646,6500.0,2.148760330578514
2227,8645501091,20150311T000000,259950.0,4,1.75,1400,7920,1.0,0,0,3,7,1400.0,0,1963,0,98058,47.4658,-122.184,1910,7700,348000.0,Buy,25.301724137931036,88050.0,33.87189844200809
2228,8099800590,20140620T000000,456000.0,3,1.5,1440,28516,1.0,0,0,4,7,1440.0,0,1975,0,98075,47.5829,-122.005,2080,27049,651775.0,Buy_SRP,30.037206091059033,195775.0,42.933114035087726
2229,339600090,20140925T000000,369950.0,3,2.5,1360,3718,2.0,0,0,3,7,1360.0,0,1987,0,98052,47.6827,-122.097,1090,3718,675000.0,Buy_SRP,45.1925925925926,305050.0,82.45708879578322
2230,3522029031,20140516T000000,363750.0,3,1.75,1726,197326,2.0,0,0,4,7,1726.0,0,1982,0,98070,47.3484,-122.505,2114,99316,430000.0,Buy,15.406976744186052,66250.0,18.21305841924399
2231,104530110,20141008T000000,268000.0,3,2.5,1850,6676,2.0,0,0,3,7,1850.0,0,1986,0,98023,47.3103,-122.36,1700,6663,278100.0,Buy,3.6317871269327617,10100.0,3.7686567164179063
2232,2124700015,20140716T000000,345000.0,3,1.0,1120,10176,1.0,0,0,3,6,920.0,200,1905,0,98118,47.5235,-122.277,1350,7500,360250.0,Buy,4.23317140874393,15250.0,4.420289855072457
2233,4040800090,20140506T000000,390000.0,3,1.75,1260,6500,1.0,0,0,4,7,1260.0,0,1966,0,98008,47.6224,-122.116,1500,7700,530000.0,Buy,26.415094339622648,140000.0,35.897435897435905
2234,3432500215,20140610T000000,345000.0,3,1.75,1540,6909,1.0,0,0,4,7,920.0,620,1955,0,98155,47.7451,-122.313,1130,6908,354750.0,Buy,2.748414376321351,9750.0,2.826086956521734
2235,3630030110,20140616T000000,534500.0,3,2.5,1700,3150,2.0,0,0,3,8,1700.0,0,2005,0,98029,47.5505,-121.998,1700,3600,560000.0,Buy,4.5535714285714235,25500.0,4.770813844714694
2236,5019500215,20150115T000000,495000.0,2,1.75,1280,4000,1.0,0,0,4,7,730.0,550,1929,0,98116,47.5798,-122.383,2250,5382,576750.0,Buy,14.174252275682708,81750.0,16.515151515151505
2237,7853230590,20141029T000000,435000.0,4,2.5,2190,6578,2.0,0,0,3,7,2190.0,0,2004,0,98065,47.5305,-121.847,2190,5416,515000.0,Buy,15.533980582524276,80000.0,18.39080459770115
2238,1221000490,20141113T000000,305000.0,4,2.0,2470,1831,2.0,0,0,3,7,1970.0,500,2009,0,98166,47.4645,-122.337,1310,7500,380000.0,Buy,19.736842105263154,75000.0,24.590163934426236
2239,2767704345,20140520T000000,467000.0,3,2.25,1270,1213,2.0,0,0,3,8,1040.0,230,2005,0,98107,47.6736,-122.375,1410,1265,517475.0,Buy,9.75409440069569,50475.0,10.808351177730202
2240,1432701380,20150407T000000,263000.0,3,1.0,1250,7560,1.0,0,0,3,6,1250.0,0,1959,0,98058,47.4493,-122.173,1270,7615,348000.0,Buy,24.425287356321835,85000.0,32.31939163498099
2241,1388600110,20140821T000000,245000.0,3,2.0,1490,7929,1.0,0,0,3,7,1490.0,0,1989,0,98002,47.2875,-122.218,1650,7929,265000.0,Buy,7.547169811320753,20000.0,8.163265306122458
2242,3523029059,20140731T000000,181000.0,2,1.5,1560,10807,1.0,0,0,2,7,1560.0,0,1949,0,98070,47.4444,-122.509,1660,196591,200750.0,Buy,9.838107098381066,19750.0,10.91160220994476
2243,1061500110,20150423T000000,240000.0,3,1.0,1030,15264,1.0,0,0,4,7,1030.0,0,1962,0,98056,47.5016,-122.168,1430,14840,315000.0,Buy,23.809523809523814,75000.0,31.25
2244,9407150100,20140625T000000,285000.0,3,2.0,1460,6377,1.0,0,0,3,7,1460.0,0,1995,0,98038,47.3679,-122.02,1600,6250,350000.0,Buy,18.571428571428573,65000.0,22.807017543859654
2245,6414100721,20150416T000000,407500.0,2,1.0,770,6017,1.0,0,0,3,7,770.0,0,1950,0,98125,47.7223,-122.321,1670,7500,416000.0,Buy,2.043269230769229,8500.0,2.0858895705521574
2246,4307340490,20140812T000000,325000.0,4,2.5,1960,3543,2.0,0,0,3,7,1960.0,0,2004,0,98056,47.4849,-122.184,2420,3646,449999.5,Buy_SRP,27.777697530775036,124999.5,38.46138461538462
2247,2114700115,20150407T000000,291700.0,3,2.5,1970,4120,1.5,0,0,3,6,1230.0,740,1927,0,98106,47.5328,-122.346,1470,4080,312000.0,Buy,6.5064102564102555,20300.0,6.959204662324314
2248,4331400090,20140528T000000,270000.0,3,1.5,1430,8960,1.0,0,0,4,6,1430.0,0,1953,0,98166,47.4759,-122.349,1560,10125,396750.0,Buy_SRP,31.94706994328923,126750.0,46.94444444444446
2249,9136102680,20140923T000000,626500.0,3,1.75,1610,3210,1.0,0,0,5,7,910.0,700,1928,0,98103,47.6656,-122.335,1420,3210,679250.0,Buy,7.765918292234087,52750.0,8.419792498004796
2250,1137300690,20150220T000000,369900.0,4,2.5,2820,33750,2.0,0,0,4,9,2820.0,0,1984,0,98072,47.7387,-122.096,2510,36180,501000.0,Buy,26.167664670658684,131100.0,35.44201135442011
2251,6798100652,20140715T000000,316750.0,3,2.5,1256,1154,3.0,0,0,3,7,1256.0,0,2005,0,98125,47.7146,-122.311,1309,1232,416000.0,Buy,23.858173076923073,99250.0,31.33385951065508
2252,421000215,20150416T000000,208000.0,2,1.0,700,5100,1.0,0,0,4,5,700.0,0,1953,0,98056,47.4957,-122.168,970,5811,315000.0,Buy_SRP,33.96825396825397,107000.0,51.442307692307686
2253,3579700015,20150227T000000,295000.0,4,1.75,1400,11934,1.0,0,0,3,7,1050.0,350,1961,0,98028,47.7346,-122.244,2080,10400,449950.0,Buy_SRP,34.43715968440938,154950.0,52.52542372881357
2254,3905081800,20140725T000000,560000.0,4,3.0,2170,5764,2.0,0,0,3,8,2170.0,0,1992,0,98029,47.5673,-121.999,2010,5681,560000.0,Buy,0.0,0.0,0.0
2255,7236100025,20150504T000000,280000.0,3,1.0,1020,8400,1.0,0,0,4,7,1020.0,0,1957,0,98056,47.4905,-122.18,1690,8030,315000.0,Buy,11.111111111111116,35000.0,12.5
2256,1726069064,20150324T000000,380000.0,2,1.0,1140,75132,1.0,0,0,3,7,1140.0,0,1956,0,98077,47.7349,-122.074,2570,35200,645000.0,Buy_SRP,41.08527131782945,265000.0,69.73684210526316
2257,1423089162,20141031T000000,415900.0,3,2.5,1670,22703,1.0,0,0,3,7,1310.0,360,1988,0,98045,47.4708,-121.756,1510,16817,437250.0,Buy,4.882790165809037,21350.0,5.133445539793224
2258,8024201503,20140716T000000,475000.0,2,1.75,1710,8645,1.0,0,0,4,7,1510.0,200,1923,0,98115,47.7005,-122.313,1280,5366,570000.0,Buy,16.666666666666664,95000.0,19.999999999999996
2259,859000110,20141002T000000,125000.0,1,1.0,500,7440,1.0,0,0,1,5,500.0,0,1928,0,98106,47.5252,-122.362,1350,7440,125000.0,Buy,0.0,0.0,0.0
2260,2322059039,20140821T000000,238000.0,3,1.0,1470,32670,1.0,0,0,3,7,1020.0,450,1958,0,98042,47.3811,-122.144,2640,24100,309000.0,Buy,22.977346278317157,71000.0,29.831932773109248
2261,2391601380,20150223T000000,390000.0,3,2.25,1650,6250,1.5,0,0,3,7,1650.0,0,1910,0,98116,47.5639,-122.4,2060,6250,529500.0,Buy,26.345609065155806,139500.0,35.769230769230774
2262,2313900740,20141119T000000,425000.0,3,1.0,1180,3750,1.0,0,0,3,6,1030.0,150,1940,0,98116,47.5726,-122.382,1280,3750,529500.0,Buy,19.73559962228517,104500.0,24.588235294117645
2263,2572400100,20141105T000000,302000.0,3,1.0,1600,1950,2.0,0,0,2,7,1600.0,0,1906,0,98122,47.6028,-122.312,1310,1138,431000.0,Buy_SRP,29.930394431554518,129000.0,42.71523178807948
2264,9547205225,20140814T000000,540000.0,4,1.75,1630,6120,1.0,0,0,5,7,980.0,650,1918,0,98115,47.6821,-122.31,1630,4080,666250.0,Buy,18.949343339587244,126250.0,23.379629629629626
2265,3876312490,20150414T000000,435000.0,4,2.25,1910,8400,2.0,0,0,3,7,1910.0,0,1975,0,98072,47.7352,-122.175,1910,8400,514500.0,Buy,15.451895043731778,79500.0,18.27586206896552
2266,7201800090,20150106T000000,405000.0,3,1.0,1250,7280,1.0,0,0,3,7,1250.0,0,1975,0,98052,47.6986,-122.129,1690,7280,675000.0,Buy_SRP,40.0,270000.0,66.66666666666667
2267,4221270100,20140611T000000,560200.0,3,2.5,1990,3984,2.0,0,0,3,8,1990.0,0,2004,0,98075,47.5914,-122.017,2320,3984,731000.0,Buy,23.365253077975378,170800.0,30.489111031774364
2268,2473410690,20140623T000000,324000.0,4,1.75,2110,7208,1.0,0,0,3,8,1170.0,940,1975,0,98058,47.4464,-122.129,1820,7208,348000.0,Buy,6.896551724137934,24000.0,7.407407407407418
2269,7852000110,20140903T000000,441500.0,3,2.5,2360,4670,2.0,0,0,3,7,2360.0,0,1998,0,98065,47.537,-121.871,2420,5620,515000.0,Buy,14.271844660194176,73500.0,16.647791619479047
2270,6788201015,20140616T000000,690000.0,2,1.75,1600,4000,1.0,0,0,5,7,850.0,750,1918,0,98112,47.6408,-122.3,1860,4000,850000.0,Buy,18.823529411764707,160000.0,23.188405797101442
2271,425069147,20150313T000000,610000.0,4,2.25,2240,45738,2.0,0,0,3,7,2240.0,0,1988,0,98053,47.687,-122.047,3180,45738,615000.0,Buy,0.8130081300813052,5000.0,0.8196721311475308
2272,9268200600,20140519T000000,413500.0,2,1.0,770,4000,1.0,0,0,5,5,770.0,0,1924,0,98117,47.6959,-122.364,1420,5040,634975.0,Buy_SRP,34.87932595771487,221475.0,53.56106408706167
2273,7226000110,20140726T000000,205000.0,2,1.0,900,4397,1.0,0,0,3,6,900.0,0,1918,0,98055,47.4851,-122.205,1430,4500,295500.0,Buy_SRP,30.62605752961083,90500.0,44.14634146341463
2274,3905100740,20140608T000000,540000.0,4,2.5,1780,4169,2.0,0,0,3,8,1780.0,0,1994,0,98029,47.5695,-122.006,1830,4164,560000.0,Buy,3.57142857142857,20000.0,3.703703703703698
2275,3295900490,20140729T000000,423000.0,4,2.5,2320,4254,2.0,0,0,3,8,2320.0,0,2004,0,98059,47.48,-122.137,2330,4602,494995.0,Buy,14.544591359508685,71995.0,17.02009456264775
2276,7379700051,20150410T000000,375000.0,3,1.75,1590,14766,1.0,0,0,3,8,1590.0,0,1963,0,98007,47.5902,-122.147,2040,10190,552000.0,Buy_SRP,32.065217391304344,177000.0,47.199999999999996
2277,7348200195,20141209T000000,173250.0,3,1.0,990,12696,1.5,0,0,3,7,990.0,0,1936,0,98168,47.4776,-122.279,1260,8937,237000.0,Buy,26.89873417721519,63750.0,36.796536796536806
2278,2695600375,20141110T000000,354000.0,2,1.0,850,5225,1.0,0,0,3,7,850.0,0,1949,0,98126,47.5311,-122.38,1230,5225,378510.0,Buy,6.47539034635809,24510.0,6.923728813559316
2279,1787270090,20150225T000000,299800.0,4,2.5,2410,4708,2.0,0,0,3,8,2410.0,0,2002,0,98092,47.3229,-122.182,2517,5290,327000.0,Buy,8.318042813455662,27200.0,9.072715143428955
2280,4037200735,20150414T000000,430000.0,4,1.75,2070,9120,1.0,0,0,4,7,1250.0,820,1958,0,98008,47.6045,-122.123,1650,8400,530000.0,Buy,18.867924528301884,100000.0,23.25581395348837
2281,4319200820,20150122T000000,333000.0,3,1.0,950,5214,1.0,0,0,3,7,830.0,120,1944,0,98126,47.5362,-122.379,1490,7636,378510.0,Buy,12.023460410557185,45510.0,13.666666666666671
2282,7663700551,20150407T000000,336000.0,3,2.0,1060,11765,1.0,0,0,4,6,1060.0,0,1951,0,98125,47.7333,-122.302,1500,9151,433500.0,Buy,22.491349480968857,97500.0,29.01785714285714
2283,6821102350,20150109T000000,323000.0,2,1.0,880,1712,2.0,0,0,4,7,880.0,0,1945,0,98199,47.6475,-122.397,1360,1748,678000.0,Buy_SRP,52.359882005899706,355000.0,109.90712074303404
2284,723069089,20140715T000000,575000.0,4,2.5,2550,56628,2.0,0,0,3,9,2550.0,0,2001,0,98027,47.4913,-122.081,1870,56628,580500.0,Buy,0.9474590869939736,5500.0,0.9565217391304337
2285,2878601425,20140522T000000,600000.0,3,1.75,1650,5100,1.0,0,0,5,7,1040.0,610,1908,0,98115,47.6873,-122.321,1540,5100,666250.0,Buy,9.943714821763605,66250.0,11.04166666666666
2286,2025049006,20141112T000000,750000.0,7,2.75,3410,4056,1.5,0,0,4,8,2130.0,1280,1906,0,98102,47.6454,-122.316,2510,4056,750000.0,Buy,0.0,0.0,0.0
2287,8074200100,20141015T000000,266000.0,3,1.5,1120,8250,1.0,0,0,4,7,1120.0,0,1957,0,98056,47.4905,-122.179,1320,8400,315000.0,Buy,15.555555555555555,49000.0,18.421052631578938
2288,2391602250,20140626T000000,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770.0,0,1947,0,98116,47.5621,-122.394,970,5750,529500.0,Buy,16.902738432483478,89500.0,20.340909090909086
2289,3303230110,20140804T000000,424000.0,3,1.75,1430,6818,1.0,0,0,5,7,1430.0,0,1972,0,98034,47.7271,-122.196,1480,7210,480000.0,Buy,11.66666666666667,56000.0,13.207547169811317
2290,3529000930,20140616T000000,530000.0,4,2.5,2050,6360,2.0,0,0,3,8,2050.0,0,1988,0,98029,47.5641,-122.011,2070,7541,560000.0,Buy,5.35714285714286,30000.0,5.660377358490565
2291,6917700356,20140514T000000,405100.0,2,1.0,840,3522,1.0,0,0,3,6,840.0,0,1947,0,98199,47.6575,-122.395,1390,4800,580000.0,Buy_SRP,30.155172413793107,174900.0,43.17452480868922
2292,4040800600,20140609T000000,502000.0,3,1.75,1300,8800,1.0,0,0,4,8,1300.0,0,1963,0,98008,47.6199,-122.116,1350,8800,530000.0,Buy,5.283018867924527,28000.0,5.5776892430278835
2293,3629920300,20141103T000000,425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260.0,0,2003,0,98029,47.5454,-121.997,1630,3042,560000.0,Buy,24.10714285714286,135000.0,31.76470588235294
2294,8944290090,20140623T000000,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650.0,0,1985,0,98031,47.3916,-122.167,1510,3788,300500.0,Buy,22.296173044925126,67000.0,28.693790149892926
2295,8091410930,20150323T000000,287000.0,3,2.5,1710,10341,2.0,0,2,3,7,1710.0,0,1986,0,98030,47.3494,-122.171,1830,9358,298950.0,Buy,3.9973239672186023,11950.0,4.1637630662020975
2296,3313600266,20150213T000000,190000.0,3,1.0,1180,8775,1.0,0,0,3,7,1180.0,0,1966,0,98002,47.2848,-122.223,1300,8100,265000.0,Buy_SRP,28.301886792452834,75000.0,39.47368421052631
2297,3330501545,20141201T000000,330000.0,2,1.0,950,3090,1.0,0,0,4,6,950.0,0,1909,0,98118,47.551,-122.276,1230,4120,397500.0,Buy,16.981132075471695,67500.0,20.45454545454546
2298,7549801140,20141020T000000,260000.0,2,1.0,750,6720,1.0,0,0,3,6,750.0,0,1916,0,98108,47.552,-122.31,920,6720,330000.0,Buy,21.212121212121215,70000.0,26.923076923076916
2299,7254000100,20141215T000000,680000.0,3,2.5,2060,2551,2.0,0,0,3,8,1900.0,160,2001,0,98005,47.5881,-122.165,2060,2936,717500.0,Buy,5.226480836236935,37500.0,5.514705882352944
2300,5101407305,20141218T000000,319000.0,2,1.0,750,6380,1.0,0,0,3,7,750.0,0,1949,0,98125,47.7033,-122.308,1690,6495,416000.0,Buy,23.317307692307686,97000.0,30.407523510971778
2301,6817801030,20150422T000000,280000.0,3,1.0,1160,10881,1.0,0,0,2,7,920.0,240,1983,0,98074,47.6339,-122.033,1280,10843,405000.0,Buy_SRP,30.864197530864203,125000.0,44.64285714285714
2302,7454001280,20140611T000000,220000.0,3,1.0,1050,6300,1.0,0,0,3,6,1050.0,0,1942,0,98146,47.5128,-122.374,740,6300,271875.0,Buy,19.080459770114942,51875.0,23.57954545454546
2303,8651440740,20150121T000000,219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060.0,680,1977,0,98042,47.3657,-122.094,1540,5200,289000.0,Buy,24.221453287197235,70000.0,31.963470319634713
2304,1954430190,20140808T000000,528000.0,4,2.75,2050,7171,1.0,0,0,3,8,1540.0,510,1988,0,98074,47.6194,-122.042,1960,7110,645000.0,Buy,18.13953488372093,117000.0,22.159090909090917
2305,8929000290,20140514T000000,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5518,-121.998,1690,1618,560000.0,Buy_SRP,33.39696428571428,187023.0,50.14330642372049
2306,7550801206,20140904T000000,624000.0,4,3.0,1540,4140,1.5,0,0,5,7,1540.0,0,1902,0,98107,47.6728,-122.396,1460,5000,624500.0,Buy,0.08006405124099114,500.0,0.08012820512821595
2307,3816300095,20140514T000000,310000.0,3,1.0,1050,9876,1.0,0,0,3,7,1050.0,0,1953,0,98028,47.7635,-122.262,1760,9403,449950.0,Buy_SRP,31.10345593954884,139950.0,45.14516129032258
2308,7811000020,20141113T000000,490000.0,3,1.75,1660,8208,1.0,0,0,4,8,1660.0,0,1965,0,98005,47.5919,-122.154,2210,11000,742250.0,Buy_SRP,33.98450656786797,252250.0,51.4795918367347
2309,4045500130,20140909T000000,154000.0,2,1.0,1040,20524,1.0,0,3,3,6,1040.0,0,1949,1989,98014,47.6981,-121.875,1880,38996,418000.0,Buy_SRP,63.1578947368421,264000.0,171.42857142857144
2310,7686202580,20150213T000000,196900.0,3,1.0,1270,7500,1.0,0,0,3,6,1270.0,0,1954,0,98198,47.4214,-122.316,1250,8000,261000.0,Buy,24.559386973180075,64100.0,32.55459624174708
2311,3876540630,20150227T000000,205500.0,3,2.0,1330,8748,1.0,0,0,3,7,1330.0,0,1986,0,98003,47.2619,-122.298,1510,8584,275900.0,Buy,25.516491482421166,70400.0,34.25790754257907
2312,8929000170,20140616T000000,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210.0,0,2014,0,98029,47.5519,-121.999,1210,1090,560000.0,Buy_SRP,36.21678571428571,202814.0,56.781060847849574
2313,2621400080,20150128T000000,275000.0,4,2.5,2120,6754,2.0,0,0,3,7,2120.0,0,1998,0,98030,47.3629,-122.184,2120,6937,298950.0,Buy,8.011373139320954,23950.0,8.70909090909091
2314,2624089181,20140812T000000,390000.0,4,2.75,1790,47250,1.0,0,0,3,7,1220.0,570,1987,0,98045,47.5302,-121.746,1250,43791,437250.0,Buy,10.806174957118353,47250.0,12.115384615384617
2315,8718500275,20140715T000000,390000.0,3,2.75,1950,12240,1.0,0,0,3,7,1250.0,700,1956,0,98028,47.7401,-122.258,1880,12000,449950.0,Buy,13.323702633625956,59950.0,15.371794871794876
2316,411100020,20141117T000000,310000.0,3,1.75,1140,8263,1.0,0,0,5,7,1140.0,0,1950,0,98155,47.7407,-122.327,1140,6770,399725.0,Buy,22.446682093939586,89725.0,28.943548387096783
2317,2011400019,20141230T000000,260000.0,5,2.5,2580,11250,1.0,0,0,3,7,1410.0,1170,1964,0,98198,47.397,-122.313,2240,11780,261000.0,Buy,0.3831417624521105,1000.0,0.38461538461538325
2318,8078370010,20150218T000000,470000.0,4,2.5,2320,12042,1.0,0,0,4,7,1320.0,1000,1975,0,98072,47.763,-122.16,2160,7054,501000.0,Buy,6.187624750498999,31000.0,6.595744680851068
2319,7417700664,20150408T000000,220000.0,4,2.0,1400,7140,1.0,0,0,3,7,1400.0,0,1969,0,98155,47.7719,-122.309,1610,10500,375000.0,Buy_SRP,41.333333333333336,155000.0,70.45454545454545
2320,2770604920,20140903T000000,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400.0,660,2007,0,98119,47.6543,-122.373,1910,2951,647475.0,Buy,23.240279547472873,150475.0,30.276659959758547
2321,3024079069,20140911T000000,371000.0,4,1.0,1960,94525,1.5,0,0,3,6,1960.0,0,1979,0,98027,47.5418,-121.962,2430,188564,580500.0,Buy_SRP,36.089577950043065,209500.0,56.46900269541779
2322,723069049,20140724T000000,379000.0,5,2.75,3000,25175,1.0,0,0,4,7,1500.0,1500,1961,0,98027,47.497,-122.088,2170,40523,501387.5,Buy,24.40976290793049,122387.5,32.292216358839056
2323,2210500019,20150324T000000,937500.0,3,1.0,1320,8500,1.0,0,0,4,7,1320.0,0,1954,0,98039,47.6187,-122.226,2790,10800,937500.0,Buy,0.0,0.0,0.0
2324,5412400170,20150414T000000,259000.0,3,2.0,1390,7120,1.0,0,0,3,7,1390.0,0,1988,0,98030,47.3786,-122.179,1530,7688,298950.0,Buy,13.363438702124098,39950.0,15.42471042471043
2325,2856102280,20140514T000000,538000.0,3,1.75,1400,3825,1.5,0,0,4,6,1100.0,300,1904,0,98117,47.6793,-122.393,1720,5100,549950.0,Buy,2.1729248113464883,11950.0,2.2211895910780655
2326,5145000190,20141103T000000,369950.0,3,1.0,1110,7603,1.0,0,0,3,7,1110.0,0,1967,0,98034,47.7262,-122.224,1260,8094,440000.0,Buy,15.920454545454543,70050.0,18.93499121502906
2327,6679000170,20150414T000000,310000.0,3,2.5,1670,4220,2.0,0,0,3,7,1670.0,0,2002,0,98038,47.3834,-122.028,1670,4238,350000.0,Buy,11.428571428571432,40000.0,12.903225806451623
2328,9536601045,20150428T000000,227500.0,3,1.0,1540,9450,1.0,0,0,4,7,1540.0,0,1960,0,98198,47.3612,-122.315,1210,9450,265000.0,Buy,14.150943396226412,37500.0,16.483516483516492
2329,8731981410,20141121T000000,274000.0,4,2.25,2090,7400,1.0,0,0,3,9,1670.0,420,1973,0,98023,47.3178,-122.38,2260,8000,278100.0,Buy,1.4742898238043867,4100.0,1.4963503649634946
2330,3574801350,20141120T000000,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410.0,0,1987,0,98034,47.7303,-122.227,1770,7401,440000.0,Buy,6.818181818181824,30000.0,7.317073170731714
2331,2525300480,20150304T000000,224975.0,3,1.0,960,12745,1.0,0,0,4,6,960.0,0,1977,0,98038,47.3617,-122.03,1160,10488,285500.0,Buy,21.199649737302973,60525.0,26.902989221024566
2332,2558660290,20150218T000000,437500.0,3,2.25,1790,7700,1.0,0,0,4,7,1340.0,450,1976,0,98034,47.7205,-122.168,1610,7350,440000.0,Buy,0.5681818181818232,2500.0,0.5714285714285783
2333,8643000225,20150506T000000,225000.0,5,1.5,1790,11656,2.0,0,0,3,7,1790.0,0,1963,0,98198,47.3961,-122.308,2040,9790,261000.0,Buy,13.793103448275868,36000.0,15.999999999999993
2334,1105000233,20140906T000000,255000.0,2,1.0,940,9330,1.0,0,0,3,6,940.0,0,1941,0,98118,47.5445,-122.273,1900,6145,360250.0,Buy_SRP,29.215822345593335,105250.0,41.274509803921575
2335,945000250,20140613T000000,370000.0,2,1.0,900,4600,1.0,0,0,3,6,900.0,0,1951,0,98117,47.6918,-122.361,1060,4600,514950.0,Buy_SRP,28.14836391882707,144950.0,39.17567567567568
